image,lat,lon,description,mapillary_id,captured_at,verified_bbox
mapillary_2095868630555410_000032.jpg,35.698045990245,139.6991862883,Mapillary image 2095868630555410 within bbox,2095868630555410,1520662490726,True
mapillary_2186662808384658_000033.jpg,35.677816298726,139.70844913158,Mapillary image 2186662808384658 within bbox,2186662808384658,1725597512450,True
mapillary_2258231580975780_000034.jpg,35.705794615335,139.749103305,Mapillary image 2258231580975780 within bbox,2258231580975780,1492255782000,True
mapillary_3014388412123756_000035.jpg,35.647209667514,139.73318425561,Mapillary image 3014388412123756 within bbox,3014388412123756,1608950790499,True
mapillary_4004771659748088_000036.jpg,35.748456228041,139.66330793649,Mapillary image 4004771659748088 within bbox,4004771659748088,1662425185705,True
mapillary_1596090750589833_000037.jpg,35.660364477618,139.74213355382,Mapillary image 1596090750589833 within bbox,1596090750589833,1546662387000,True
mapillary_1665663097538931_000038.jpg,35.743368609674,139.70405793143,Mapillary image 1665663097538931 within bbox,1665663097538931,1720712731000,True
mapillary_2347892565380644_000039.jpg,35.662639065659,139.70327880236,Mapillary image 2347892565380644 within bbox,2347892565380644,1673163846491,True
mapillary_1688075428705331_000040.jpg,35.677648362914,139.7074488197,Mapillary image 1688075428705331 within bbox,1688075428705331,1725597431177,True
mapillary_2113726442163201_000041.jpg,35.694966314667,139.72046087973,Mapillary image 2113726442163201 within bbox,2113726442163201,1671767587516,True
mapillary_2171850999629578_000042.jpg,35.676431435869,139.71044250856,Mapillary image 2171850999629578 within bbox,2171850999629578,1632356159736,True
mapillary_3263148037249530_000043.jpg,35.6204064066,139.70978300351,Mapillary image 3263148037249530 within bbox,3263148037249530,1653529892852,True
mapillary_1561266911374577_000044.jpg,35.673150396881,139.66745376413,Mapillary image 1561266911374577 within bbox,1561266911374577,1706676004577,True
mapillary_1698135637248203_000045.jpg,35.686114761905,139.70350042857,Mapillary image 1698135637248203 within bbox,1698135637248203,1671285589000,True
mapillary_3247944865424098_000046.jpg,35.656939941376,139.60157256234,Mapillary image 3247944865424098 within bbox,3247944865424098,1666666286711,True
mapillary_4163383407076568_000047.jpg,35.669059931599,139.63307450481,Mapillary image 4163383407076568 within bbox,4163383407076568,1553383856873,True
mapillary_1702141803307915_000048.jpg,35.710347335062,139.69420671238,Mapillary image 1702141803307915 within bbox,1702141803307915,1629950536227,True
mapillary_3416980068535238_000049.jpg,35.644525613398,139.73811126824,Mapillary image 3416980068535238 within bbox,3416980068535238,1662704161452,True
mapillary_1617045375308491_000050.jpg,35.656185190135,139.69472211671,Mapillary image 1617045375308491 within bbox,1617045375308491,1632094037229,True
mapillary_1937287529751939_000051.jpg,35.736814743779,139.63794799908,Mapillary image 1937287529751939 within bbox,1937287529751939,1530932866121,True
mapillary_2144505605689296_000052.jpg,35.715742788052,139.70645810204,Mapillary image 2144505605689296 within bbox,2144505605689296,1506223221931,True
mapillary_1690743951409060_000053.jpg,35.691182512568,139.70522347048,Mapillary image 1690743951409060 within bbox,1690743951409060,1695863211983,True
mapillary_1441775462988740_000054.jpg,35.745662643429,139.62725673171,Mapillary image 1441775462988740 within bbox,1441775462988740,1659716275000,True
mapillary_1691623127699971_000055.jpg,35.725470941006,139.70519040547,Mapillary image 1691623127699971 within bbox,1691623127699971,1527224226000,True
mapillary_3059883660898404_000056.jpg,35.656735675487,139.72833586838,Mapillary image 3059883660898404 within bbox,3059883660898404,1510984471000,True
mapillary_1553586078181097_000057.jpg,35.60751573376,139.62128864066,Mapillary image 1553586078181097 within bbox,1553586078181097,1591492443600,True
mapillary_2247805682095463_000058.jpg,35.727597023394,139.70862873843,Mapillary image 2247805682095463 within bbox,2247805682095463,1674794415697,True
mapillary_3037218813193642_000059.jpg,35.678064153877,139.73615794988,Mapillary image 3037218813193642 within bbox,3037218813193642,1643267630797,True
mapillary_3178286175767071_000060.jpg,35.651959762375,139.72710978885,Mapillary image 3178286175767071 within bbox,3178286175767071,1481436966060,True
mapillary_4284716121561232_000061.jpg,35.740307387121,139.65051577421,Mapillary image 4284716121561232 within bbox,4284716121561232,1474701082000,True
mapillary_1538051986636954_000062.jpg,35.688657940374,139.6612459231,Mapillary image 1538051986636954 within bbox,1538051986636954,1663738610253,True
mapillary_2346321482244163_000063.jpg,35.72579971673,139.70638071959,Mapillary image 2346321482244163 within bbox,2346321482244163,1703563085000,True
mapillary_3223211774609625_000064.jpg,35.661901141301,139.70159748828,Mapillary image 3223211774609625 within bbox,3223211774609625,1673164922049,True
mapillary_6914034155366946_000065.jpg,35.707486071969,139.70465611498,Mapillary image 6914034155366946 within bbox,6914034155366946,1716683806714,True
mapillary_1528745861221361_000066.jpg,35.69484459106,139.71791477982,Mapillary image 1528745861221361 within bbox,1528745861221361,1695876122863,True
mapillary_2088717861317322_000067.jpg,35.684945629853,139.70879398979,Mapillary image 2088717861317322 within bbox,2088717861317322,1674230261000,True
mapillary_2253137561494017_000068.jpg,35.714187491752,139.70373475407,Mapillary image 2253137561494017 within bbox,2253137561494017,1641121234457,True
mapillary_2281119792081627_000069.jpg,35.705835140354,139.74717687077,Mapillary image 2281119792081627 within bbox,2281119792081627,1698113186097,True
mapillary_6050784061687329_000070.jpg,35.72003323877,139.62975474851,Mapillary image 6050784061687329 within bbox,6050784061687329,1686028714717,True
mapillary_1472376826576261_000071.jpg,35.687768378975,139.65945519306,Mapillary image 1472376826576261 within bbox,1472376826576261,1663737638040,True
mapillary_3204159136479846_000072.jpg,35.658461333084,139.69797088613,Mapillary image 3204159136479846 within bbox,3204159136479846,1632093129304,True
mapillary_3728323673956887_000073.jpg,35.706106899189,139.71451091603,Mapillary image 3728323673956887 within bbox,3728323673956887,1537111144000,True
mapillary_3789748974406023_000074.jpg,35.713059005901,139.71440530491,Mapillary image 3789748974406023 within bbox,3789748974406023,1546412473550,True
mapillary_7139064956220558_000075.jpg,35.695103891804,139.70371480804,Mapillary image 7139064956220558 within bbox,7139064956220558,1702088661834,True
mapillary_1592138164678247_000076.jpg,35.623818921007,139.7382698073,Mapillary image 1592138164678247 within bbox,1592138164678247,1455204515017,True
mapillary_5421295944607264_000077.jpg,35.721364795364,139.74084115274,Mapillary image 5421295944607264 within bbox,5421295944607264,1481942380261,True
mapillary_6771043566277655_000078.jpg,35.711881123351,139.70441853428,Mapillary image 6771043566277655 within bbox,6771043566277655,1700578703000,True
mapillary_2133446333476051_000079.jpg,35.69210557885,139.70563153028,Mapillary image 2133446333476051 within bbox,2133446333476051,1629938806271,True
mapillary_3223447417926765_000080.jpg,35.651146645061,139.60714002125,Mapillary image 3223447417926765 within bbox,3223447417926765,1662876402771,True
mapillary_5791857720901177_000081.jpg,35.694610962383,139.71038820711,Mapillary image 5791857720901177 within bbox,5791857720901177,1671760362487,True
mapillary_5905637239506724_000082.jpg,35.656097501401,139.6379199369,Mapillary image 5905637239506724 within bbox,5905637239506724,1566358505378,True
mapillary_1535079863931585_000083.jpg,35.732331741206,139.6558250159,Mapillary image 1535079863931585 within bbox,1535079863931585,1695379548000,True
mapillary_2157902294341169_000084.jpg,35.716639458624,139.69776995951,Mapillary image 2157902294341169 within bbox,2157902294341169,1546412210754,True
mapillary_3208575662800655_000085.jpg,35.672250061781,139.64539912467,Mapillary image 3208575662800655 within bbox,3208575662800655,1641132685653,True
mapillary_1702837250487854_000086.jpg,35.727527777778,139.71278611111,Mapillary image 1702837250487854 within bbox,1702837250487854,1718802366504,True
mapillary_3030892073853525_000087.jpg,35.664726942368,139.74870544797,Mapillary image 3030892073853525 within bbox,3030892073853525,1475294043000,True
mapillary_3411613419124720_000088.jpg,35.661975567086,139.70283587597,Mapillary image 3411613419124720 within bbox,3411613419124720,1673163779478,True
mapillary_1551712448583811_000089.jpg,35.653031396798,139.72909096567,Mapillary image 1551712448583811 within bbox,1551712448583811,1662694415598,True
mapillary_2026134374192447_000090.jpg,35.701524690504,139.69957058884,Mapillary image 2026134374192447 within bbox,2026134374192447,1572670047896,True
mapillary_2207733906081492_000091.jpg,35.695407153991,139.70594523826,Mapillary image 2207733906081492 within bbox,2207733906081492,1692296026000,True
mapillary_6623131851098320_000092.jpg,35.697273350832,139.71327717381,Mapillary image 6623131851098320 within bbox,6623131851098320,1695877776437,True
mapillary_6827604960688461_000093.jpg,35.726250098756,139.7109506776,Mapillary image 6827604960688461 within bbox,6827604960688461,1701222080362,True
mapillary_2171927156342525_000094.jpg,35.692897467126,139.71350096519,Mapillary image 2171927156342525 within bbox,2171927156342525,1695864249762,True
mapillary_2188776401292267_000095.jpg,35.72108183516,139.71755616857,Mapillary image 2188776401292267 within bbox,2188776401292267,1663303997304,True
mapillary_3208194282785302_000096.jpg,35.666991757985,139.70635638958,Mapillary image 3208194282785302 within bbox,3208194282785302,1654937818506,True
mapillary_4185954814790239_000097.jpg,35.703386677208,139.63491643772,Mapillary image 4185954814790239 within bbox,4185954814790239,1617345942361,True
mapillary_4500959789928405_000098.jpg,35.709262060481,139.72316985047,Mapillary image 4500959789928405 within bbox,4500959789928405,1629597816244,True
mapillary_1539513763059901_000099.jpg,35.6405643244,139.67866045309,Mapillary image 1539513763059901 within bbox,1539513763059901,1552501997113,True
