image,lat,lon,description,mapillary_id,captured_at,verified_bbox
mapillary_4026007944120003_000054.jpg,30.067447111989,31.250581862836,Mapillary image 4026007944120003 within bbox,4026007944120003,1613142907845,True
mapillary_4140460512687245_000055.jpg,30.018102203237,31.336253214264,Mapillary image 4140460512687245 within bbox,4140460512687245,1577522318226,True
mapillary_1740286772825347_000056.jpg,29.988902911061,31.139153418473,Mapillary image 1740286772825347 within bbox,1740286772825347,1576939796380,True
mapillary_1917100085106014_000057.jpg,30.066478220004,31.253760368285,Mapillary image 1917100085106014 within bbox,1917100085106014,1622194616649,True
mapillary_3081048005459377_000058.jpg,30.025953190551,31.231885846452,Mapillary image 3081048005459377 within bbox,3081048005459377,1577449898210,True
mapillary_4279945985371067_000059.jpg,30.062624286289,31.17199927166,Mapillary image 4279945985371067 within bbox,4279945985371067,1577445733231,True
mapillary_2000593153449082_000060.jpg,30.099325962221,31.158849947228,Mapillary image 2000593153449082 within bbox,2000593153449082,1607710152423,True
mapillary_2602251040076954_000061.jpg,30.02718253259,31.201041123064,Mapillary image 2602251040076954 within bbox,2602251040076954,1577446231227,True
mapillary_2937780716500983_000062.jpg,30.065925212352,31.15109196704,Mapillary image 2937780716500983 within bbox,2937780716500983,1577445627191,True
mapillary_4078707552219788_000063.jpg,30.101518214215,31.332288201217,Mapillary image 4078707552219788 within bbox,4078707552219788,1608375654587,True
mapillary_1592915960913418_000064.jpg,30.088784132679,31.343850296737,Mapillary image 1592915960913418 within bbox,1592915960913418,1541010128532,True
mapillary_2292366277562046_000065.jpg,29.992670869801,31.246671775816,Mapillary image 2292366277562046 within bbox,2292366277562046,1577954024271,True
mapillary_2597694013863936_000066.jpg,30.059681388604,31.192731231334,Mapillary image 2597694013863936 within bbox,2597694013863936,1500646019100,True
mapillary_3018268698442130_000067.jpg,30.026400068103,31.26268314361,Mapillary image 3018268698442130 within bbox,3018268698442130,1615016693492,True
mapillary_3036411719934723_000068.jpg,30.047044905996,31.234597989972,Mapillary image 3036411719934723 within bbox,3036411719934723,1505297556139,True
mapillary_2552250028417398_000069.jpg,30.081266158835,31.31725803107,Mapillary image 2552250028417398 within bbox,2552250028417398,1593094307178,True
mapillary_3197934587115269_000070.jpg,30.048036066547,31.231333849285,Mapillary image 3197934587115269 within bbox,3197934587115269,1613144313891,True
mapillary_3997581430324910_000071.jpg,30.093020374353,31.27517940176,Mapillary image 3997581430324910 within bbox,3997581430324910,1594559459502,True
mapillary_3613271558777149_000072.jpg,29.991817001676,31.139455622639,Mapillary image 3613271558777149 within bbox,3613271558777149,1613150974146,True
mapillary_1817731068399221_000073.jpg,29.977543637628,31.289690277307,Mapillary image 1817731068399221 within bbox,1817731068399221,1616138931035,True
mapillary_2850361765202641_000074.jpg,30.012933336806,31.158881512932,Mapillary image 2850361765202641 within bbox,2850361765202641,1580123407663,True
mapillary_1430944173965647_000075.jpg,30.040627242024,31.266798108499,Mapillary image 1430944173965647 within bbox,1430944173965647,1576934039295,True
mapillary_3324759207626458_000076.jpg,29.991133055644,31.137325688378,Mapillary image 3324759207626458 within bbox,3324759207626458,1613151000256,True
mapillary_1605920799606849_000077.jpg,30.056369643856,31.240414168141,Mapillary image 1605920799606849 within bbox,1605920799606849,1577531936206,True
mapillary_1697586013746154_000078.jpg,30.026983089882,31.210939308141,Mapillary image 1697586013746154 within bbox,1697586013746154,1577446674296,True
mapillary_1825648320930422_000079.jpg,30.048689986131,31.234062098178,Mapillary image 1825648320930422 within bbox,1825648320930422,1578050525253,True
mapillary_4611117102249016_000080.jpg,30.085035598035,31.330678647879,Mapillary image 4611117102249016 within bbox,4611117102249016,1593092693597,True
mapillary_1437482809926321_000081.jpg,30.099643773783,31.335421748572,Mapillary image 1437482809926321 within bbox,1437482809926321,1594212521821,True
mapillary_1455842994781969_000082.jpg,30.032965135894,31.164508778095,Mapillary image 1455842994781969 within bbox,1455842994781969,1576938286791,True
mapillary_1721634491340650_000083.jpg,30.064556770376,31.2270862956,Mapillary image 1721634491340650 within bbox,1721634491340650,1577960618244,True
mapillary_4941801215902112_000084.jpg,30.067053234106,31.13826717717,Mapillary image 4941801215902112 within bbox,4941801215902112,1535021629000,True
mapillary_1441923982813525_000085.jpg,30.068695630052,31.263263578233,Mapillary image 1441923982813525 within bbox,1441923982813525,1577532263320,True
mapillary_1683044515230136_000086.jpg,30.030897655056,31.172251612447,Mapillary image 1683044515230136 within bbox,1683044515230136,1577447028228,True
mapillary_2890907381183004_000087.jpg,30.04393453495,31.174703028473,Mapillary image 2890907381183004 within bbox,2890907381183004,1577445874193,True
mapillary_2903850336598875_000088.jpg,29.988466,31.223797,Mapillary image 2903850336598875 within bbox,2903850336598875,1483736289000,True
mapillary_1426757124351240_000089.jpg,30.027984495825,31.213258582111,Mapillary image 1426757124351240 within bbox,1426757124351240,1577955022237,True
mapillary_3966039376842656_000090.jpg,30.141717354492,31.335469973581,Mapillary image 3966039376842656 within bbox,3966039376842656,1534078222121,True
mapillary_1420643741661938_000091.jpg,30.056691568649,31.176018657313,Mapillary image 1420643741661938 within bbox,1420643741661938,1580123700509,True
mapillary_1446596792352466_000092.jpg,30.01420110453,31.163068199368,Mapillary image 1446596792352466 within bbox,1446596792352466,1576938460479,True
mapillary_2997675290557434_000093.jpg,29.990306252155,31.266847192605,Mapillary image 2997675290557434 within bbox,2997675290557434,1500379063431,True
mapillary_4005675106179609_000094.jpg,30.072526065643,31.302583807858,Mapillary image 4005675106179609 within bbox,4005675106179609,1607711684345,True
mapillary_1460053780998139_000095.jpg,30.042610612093,31.173469977125,Mapillary image 1460053780998139 within bbox,1460053780998139,1577445885185,True
mapillary_2108729762611201_000096.jpg,30.01814650202,31.166190215988,Mapillary image 2108729762611201 within bbox,2108729762611201,1576938413565,True
mapillary_2930932663808236_000097.jpg,29.992198829158,31.24988005507,Mapillary image 2930932663808236 within bbox,2930932663808236,1580120846004,True
mapillary_1460666324305672_000098.jpg,30.087141538215,31.194727331007,Mapillary image 1460666324305672 within bbox,1460666324305672,1629953281819,True
mapillary_2838398446489446_000099.jpg,30.030189117278,31.212096814425,Mapillary image 2838398446489446 within bbox,2838398446489446,1576941387897,True
