image,lat,lon,description,mapillary_id,captured_at,verified_bbox
mapillary_1693143834830028_000015.jpg,-23.000185654715,-43.386897560732,Mapillary image 1693143834830028 within bbox,1693143834830028,1724687643542,True
mapillary_1903553453143564_000016.jpg,-22.855026819499,-43.386241211099,Mapillary image 1903553453143564 within bbox,1903553453143564,1620907756293,True
mapillary_3971907159718506_000017.jpg,-22.901287982389,-43.281115425216,Mapillary image 3971907159718506 within bbox,3971907159718506,1724164737547,True
mapillary_4735488203144394_000018.jpg,-22.981221835414,-43.191155285825,Mapillary image 4735488203144394 within bbox,4735488203144394,1547293389000,True
mapillary_4791160987565115_000019.jpg,-22.904589069968,-43.304305697676,Mapillary image 4791160987565115 within bbox,4791160987565115,1620739461797,True
mapillary_2038129953304766_000020.jpg,-22.984962709334,-43.190950394964,Mapillary image 2038129953304766 within bbox,2038129953304766,1726672634000,True
mapillary_1906373639845770_000021.jpg,-22.868698376016,-43.25236967756,Mapillary image 1906373639845770 within bbox,1906373639845770,1728318249823,True
mapillary_1978174435656523_000022.jpg,-22.805742431618,-43.21101065014,Mapillary image 1978174435656523 within bbox,1978174435656523,1620557722297,True
mapillary_3053431824884940_000023.jpg,-22.898949284525,-43.106810724737,Mapillary image 3053431824884940 within bbox,3053431824884940,1621882782791,True
mapillary_4175657095824735_000024.jpg,-22.872240731314,-43.252464032379,Mapillary image 4175657095824735 within bbox,4175657095824735,1620590399292,True
mapillary_4544272942269480_000025.jpg,-22.975970115742,-43.188822728903,Mapillary image 4544272942269480 within bbox,4544272942269480,1620389027797,True
mapillary_1693841847670574_000026.jpg,-23.011697043195,-43.378287784376,Mapillary image 1693841847670574 within bbox,1693841847670574,1620657483298,True
mapillary_1694245541422538_000027.jpg,-23.001391766836,-43.340214414785,Mapillary image 1694245541422538 within bbox,1694245541422538,1724416975668,True
mapillary_2187588091628278_000028.jpg,-22.915204800252,-43.165934837033,Mapillary image 2187588091628278 within bbox,2187588091628278,1723125306000,True
mapillary_2216927102020953_000029.jpg,-22.920309140933,-43.176863508973,Mapillary image 2216927102020953 within bbox,2216927102020953,1724613966011,True
mapillary_3002682926618196_000030.jpg,-23.010486602783,-43.340312957764,Mapillary image 3002682926618196 within bbox,3002682926618196,1620415352294,True
mapillary_4427718933914081_000031.jpg,-22.967381413004,-43.19090647914,Mapillary image 4427718933914081 within bbox,4427718933914081,1620391751794,True
mapillary_5541574582603505_000032.jpg,-22.97257139849,-43.18625435556,Mapillary image 5541574582603505 within bbox,5541574582603505,1620392018796,True
mapillary_1842117839283355_000033.jpg,-22.849897943259,-43.345745154542,Mapillary image 1842117839283355 within bbox,1842117839283355,1620672596790,True
mapillary_2950086041870357_000034.jpg,-22.998865632241,-43.251532420276,Mapillary image 2950086041870357 within bbox,2950086041870357,1552919245000,True
mapillary_4440335695993710_000035.jpg,-22.961125809732,-43.394044432573,Mapillary image 4440335695993710 within bbox,4440335695993710,1550155929000,True
mapillary_4600150346680410_000036.jpg,-22.856519810265,-43.252308277163,Mapillary image 4600150346680410 within bbox,4600150346680410,1620733295295,True
mapillary_1952415308535793_000037.jpg,-22.886415441576,-43.393176131114,Mapillary image 1952415308535793 within bbox,1952415308535793,1725899061626,True
mapillary_4625183617509602_000038.jpg,-22.986750534605,-43.190771895817,Mapillary image 4625183617509602 within bbox,4625183617509602,1620386348793,True
mapillary_1730086467743626_000039.jpg,-22.864171187269,-43.252370938567,Mapillary image 1730086467743626 within bbox,1730086467743626,1728318278685,True
mapillary_1910464939463277_000040.jpg,-22.864385604666,-43.363941473019,Mapillary image 1910464939463277 within bbox,1910464939463277,1726145847933,True
mapillary_2604311786529252_000041.jpg,-22.965058808508,-43.176802638441,Mapillary image 2604311786529252 within bbox,2604311786529252,1620384878800,True
mapillary_4601267746569136_000042.jpg,-22.972969899866,-43.192265035829,Mapillary image 4601267746569136 within bbox,4601267746569136,1620388576793,True
mapillary_2080317919127316_000043.jpg,-22.980763107563,-43.191499705891,Mapillary image 2080317919127316 within bbox,2080317919127316,1746129950000,True
mapillary_4434590983217986_000044.jpg,-23.001222915871,-43.347110849495,Mapillary image 4434590983217986 within bbox,4434590983217986,1620409116297,True
mapillary_1730159681129082_000045.jpg,-23.000575322347,-43.383983275894,Mapillary image 1730159681129082 within bbox,1730159681129082,1725892138316,True
mapillary_2185141948283184_000046.jpg,-23.000064849854,-43.377544403076,Mapillary image 2185141948283184 within bbox,2185141948283184,1620489448800,True
mapillary_2615810468542661_000047.jpg,-22.943555831909,-43.173824310303,Mapillary image 2615810468542661 within bbox,2615810468542661,1620400410795,True
mapillary_4584673218215533_000048.jpg,-22.981517461563,-43.294793340198,Mapillary image 4584673218215533 within bbox,4584673218215533,1550167332000,True
mapillary_2209953059404229_000049.jpg,-23.013593697872,-43.398170247032,Mapillary image 2209953059404229 within bbox,2209953059404229,1724417647806,True
mapillary_3287373614729996_000050.jpg,-22.938157702148,-43.173774524361,Mapillary image 3287373614729996 within bbox,3287373614729996,1724438703000,True
mapillary_2151165335190228_000051.jpg,-23.010836163305,-43.370963696939,Mapillary image 2151165335190228 within bbox,2151165335190228,1563818565000,True
mapillary_2409533699237389_000052.jpg,-22.868403202063,-43.254806925224,Mapillary image 2409533699237389 within bbox,2409533699237389,1728318037645,True
mapillary_2855395211382400_000053.jpg,-22.992881117175,-43.2531460864,Mapillary image 2855395211382400 within bbox,2855395211382400,1550149635000,True
mapillary_3013231528934600_000054.jpg,-23.010402401038,-43.355066284261,Mapillary image 3013231528934600 within bbox,3013231528934600,1620415255794,True
mapillary_1618302795042681_000055.jpg,-22.823171136186,-43.252070067405,Mapillary image 1618302795042681 within bbox,1618302795042681,1547100542000,True
mapillary_2048030792261377_000056.jpg,-23.010549126798,-43.361822297443,Mapillary image 2048030792261377 within bbox,2048030792261377,1724414462371,True
mapillary_2103966503079972_000057.jpg,-22.976138214578,-43.228172427841,Mapillary image 2103966503079972 within bbox,2103966503079972,1547279505000,True
mapillary_3069957956570817_000058.jpg,-22.925188567745,-43.205312942195,Mapillary image 3069957956570817 within bbox,3069957956570817,1620475754789,True
mapillary_4401591736525759_000059.jpg,-22.955677153634,-43.349135487624,Mapillary image 4401591736525759 within bbox,4401591736525759,1620491918289,True
mapillary_5405784222825199_000060.jpg,-23.009956684479,-43.287516541711,Mapillary image 5405784222825199 within bbox,5405784222825199,1431078689542,True
mapillary_5617508554956097_000061.jpg,-22.916211409883,-43.175230073895,Mapillary image 5617508554956097 within bbox,5617508554956097,1553017956000,True
mapillary_5660229210718031_000062.jpg,-22.946323394775,-43.18896484375,Mapillary image 5660229210718031 within bbox,5660229210718031,1620393568793,True
mapillary_2228310764214824_000063.jpg,-23.010250183021,-43.349209856342,Mapillary image 2228310764214824 within bbox,2228310764214824,1723722593960,True
mapillary_2182246358825975_000064.jpg,-22.999719420875,-43.350385017487,Mapillary image 2182246358825975 within bbox,2182246358825975,1724687297763,True
mapillary_4150072078383050_000065.jpg,-23.00239348669,-43.27570210122,Mapillary image 4150072078383050 within bbox,4150072078383050,1552924509000,True
mapillary_5705206212885121_000066.jpg,-22.94562631228,-43.182503544092,Mapillary image 5705206212885121 within bbox,5705206212885121,1620384349289,True
mapillary_8540832272650320_000067.jpg,-22.842193486408,-43.253477397938,Mapillary image 8540832272650320 within bbox,8540832272650320,1728396390287,True
mapillary_2149764595165890_000068.jpg,-22.997635220014,-43.366759468368,Mapillary image 2149764595165890 within bbox,2149764595165890,1563988030000,True
mapillary_4475236029157999_000069.jpg,-23.000635260251,-43.347814425475,Mapillary image 4475236029157999 within bbox,4475236029157999,1548932086897,True
mapillary_1735639757181864_000070.jpg,-23.000575515825,-43.389339228917,Mapillary image 1735639757181864 within bbox,1735639757181864,1728317262370,True
mapillary_2710822705708226_000071.jpg,-22.954471524841,-43.186996203554,Mapillary image 2710822705708226 within bbox,2710822705708226,1620391607792,True
mapillary_4519091611468984_000072.jpg,-23.00820858118,-43.366273653276,Mapillary image 4519091611468984 within bbox,4519091611468984,1620414939797,True
mapillary_1683458282220897_000073.jpg,-23.000468377152,-43.393008568846,Mapillary image 1683458282220897 within bbox,1683458282220897,1727788616629,True
mapillary_2040093809478174_000074.jpg,-22.999455341535,-43.362515183008,Mapillary image 2040093809478174 within bbox,2040093809478174,1620406443793,True
mapillary_4543494975703157_000075.jpg,-23.005784998269,-43.345944723413,Mapillary image 4543494975703157 within bbox,4543494975703157,1553954694244,True
mapillary_2224545507914272_000076.jpg,-23.013268336781,-43.317034764249,Mapillary image 2224545507914272 within bbox,2224545507914272,1724687419051,True
mapillary_4172708642749439_000077.jpg,-22.851895877144,-43.349730473685,Mapillary image 4172708642749439 within bbox,4172708642749439,1620679075799,True
mapillary_2054874484937573_000078.jpg,-23.000169146722,-43.360511220389,Mapillary image 2054874484937573 within bbox,2054874484937573,1727703447471,True
mapillary_3090361041177907_000079.jpg,-22.940712422784,-43.177373067192,Mapillary image 3090361041177907 within bbox,3090361041177907,1547141466000,True
mapillary_3199286580298352_000080.jpg,-22.902455510599,-43.25877766286,Mapillary image 3199286580298352 within bbox,3199286580298352,1620585568292,True
mapillary_4742045819139746_000081.jpg,-22.933085609665,-43.372759065047,Mapillary image 4742045819139746 within bbox,4742045819139746,1620497941292,True
mapillary_5417040865032778_000082.jpg,-22.972121612948,-43.189817152371,Mapillary image 5417040865032778 within bbox,5417040865032778,1541878460171,True
mapillary_1959287420902795_000083.jpg,-22.808362960815,-43.290279388428,Mapillary image 1959287420902795 within bbox,1959287420902795,1620935860297,True
mapillary_2048877825508087_000084.jpg,-23.011661890315,-43.378286763499,Mapillary image 2048877825508087 within bbox,2048877825508087,1724417477536,True
mapillary_1672815716907586_000085.jpg,-22.990785648964,-43.365599686329,Mapillary image 1672815716907586 within bbox,1672815716907586,1727789183262,True
mapillary_1694932787965212_000086.jpg,-23.000345720354,-43.243811601424,Mapillary image 1694932787965212 within bbox,1694932787965212,1726674001000,True
mapillary_2083211522073668_000087.jpg,-22.971481506574,-43.387569590835,Mapillary image 2083211522073668 within bbox,2083211522073668,1724416555648,True
mapillary_2113629142365739_000088.jpg,-23.011164519118,-43.373166912296,Mapillary image 2113629142365739 within bbox,2113629142365739,1727703679670,True
mapillary_3268522786707863_000089.jpg,-22.913352173891,-43.391495727786,Mapillary image 3268522786707863 within bbox,3268522786707863,1620501370293,True
mapillary_4575457739150688_000090.jpg,-23.003026035529,-43.352472598708,Mapillary image 4575457739150688 within bbox,4575457739150688,1620408607291,True
mapillary_1890787434431588_000091.jpg,-22.999388376101,-43.27230239076,Mapillary image 1890787434431588 within bbox,1890787434431588,1620734411297,True
mapillary_4552985838064721_000092.jpg,-23.004297949177,-43.324448405412,Mapillary image 4552985838064721 within bbox,4552985838064721,1620407959792,True
mapillary_2182101551931624_000093.jpg,-22.993881731752,-43.365693406543,Mapillary image 2182101551931624 within bbox,2182101551931624,1563987498000,True
mapillary_2060018914137002_000094.jpg,-22.993385728108,-43.370898434341,Mapillary image 2060018914137002 within bbox,2060018914137002,1620488202298,True
mapillary_3240276422865906_000095.jpg,-22.946666419169,-43.18264183115,Mapillary image 3240276422865906 within bbox,3240276422865906,1553092134000,True
mapillary_2107677899400087_000096.jpg,-23.010654030191,-43.364967403828,Mapillary image 2107677899400087 within bbox,2107677899400087,1620412828295,True
mapillary_1984414145361595_000097.jpg,-22.866300784106,-43.252362419552,Mapillary image 1984414145361595 within bbox,1984414145361595,1728318728735,True
mapillary_2219201718472502_000098.jpg,-23.002840346977,-43.366749054437,Mapillary image 2219201718472502 within bbox,2219201718472502,1727375167215,True
mapillary_2227875507346123_000099.jpg,-22.936738978668,-43.128575638438,Mapillary image 2227875507346123 within bbox,2227875507346123,1521037305000,True
